customer_id,name,email,city,state,signup_date,customer_segment
C00332,Customer 332,customer332@example.com,Chennai,Tamil Nadu,2026-05-19,Small Business
C00333,Customer 333,customer333@example.com,Bengaluru,Karnataka,2024-04-16,Consumer
C00334,Customer 334,customer334@example.com,Jaipur,Rajasthan,2024-08-31,
C00335,Customer 335,customer335@example.com,Kolkata,West Bengal,2024-03-02,Consumer
C00336,Customer 336,customer336@example.com,Bengaluru,Karnataka,2024-04-05,Consumer
C00337,Customer 337,customer337@example.com,Pune,Maharashtra,2026-05-15,Small Business
C00338,Customer 338,customer338@example.com,Chennai,Tamil Nadu,2025-12-18,Corporate
C00339,Customer 339,customer339@example.com,Kolkata,West Bengal,2026-02-04,Consumer
C00340,Customer 340,customer340@example.com,Ahmedabad,Gujarat,2024-04-07,Small Business
C00341,Customer 341,customer341@example.com,Mumbai,Maharashtra,2025-10-14,Corporate
C00342,Customer 342,customer342@example.com,Delhi,Delhi,2025-08-29,Small Business
C00343,Customer 343,customer343@example.com,Panipat,Haryana,2025-03-21,Small Business
C00344,Customer 344,customer344@example.com,Mumbai,Maharashtra,2024-08-30,
C00345,Customer 345,customer345@example.com,Bengaluru,Karnataka,2026-05-21,Corporate
C00346,Customer 346,customer346@example.com,Chennai,Tamil Nadu,2025-12-18,Small Business
C00347,Customer 347,customer347@example.com,Hyderabad,Telangana,2024-11-21,Corporate
C00348,Customer 348,customer348@example.com,Bengaluru,Karnataka,2024-08-27,Consumer
C00349,Customer 349,customer349@example.com,Pune,Maharashtra,2024-05-19,Small Business
C00350,Customer 350,customer350@example.com,Delhi,Delhi,2024-06-08,Consumer
C00351,Customer 351,customer351@example.com,Mumbai,Maharashtra,2025-04-05,Corporate
C00352,Customer 352,customer352@example.com,Hyderabad,Telangana,2025-02-20,Consumer
C00353,Customer 353,customer353@example.com,Jaipur,Rajasthan,2025-01-01,Consumer
C00354,Customer 354,customer354@example.com,Kolkata,West Bengal,2024-11-11,Corporate
C00355,Customer 355,customer355@example.com,Bengaluru,Karnataka,2026-05-22,Consumer
C00356,Customer 356,customer356@example.com,Delhi,Delhi,2024-06-10,Small Business
C00357,Customer 357,customer357@example.com,Bengaluru,Karnataka,2026-04-26,Small Business
C00358,Customer 358,customer358@example.com,Ahmedabad,Gujarat,2024-02-11,Consumer
C00359,Customer 359,customer359@example.com,Hyderabad,Telangana,2024-05-31,Consumer
C00360,Customer 360,customer360@example.com,Pune,Maharashtra,2024-12-30,Corporate
C00361,Customer 361,customer361@example.com,Jaipur,Rajasthan,2024-02-20,Small Business
C00362,Customer 362,customer362@example.com,Bengaluru,Karnataka,2024-09-23,Consumer
C00363,Customer 363,customer363@example.com,Panipat,Haryana,2025-02-18,Corporate
C00364,Customer 364,customer364@example.com,Jaipur,Rajasthan,2026-02-05,Small Business
C00365,Customer 365,customer365@example.com,Pune,Maharashtra,2024-04-06,Corporate
C00366,Customer 366,customer366@example.com,Delhi,Delhi,2026-04-03,Consumer
C00367,Customer 367,customer367@example.com,Delhi,Delhi,2024-01-13,Consumer
C00368,Customer 368,customer368@example.com,Pune,Maharashtra,2024-05-13,Consumer
C00369,Customer 369,customer369@example.com,Chennai,Tamil Nadu,2025-01-16,Small Business
C00370,Customer 370,customer370@example.com,Delhi,Delhi,2025-08-19,Small Business
C00371,Customer 371,customer371@example.com,Bengaluru,Karnataka,2026-04-12,Consumer
C00372,Customer 372,customer372@example.com,Panipat,Haryana,2024-03-07,
C00373,Customer 373,customer373@example.com,Kolkata,West Bengal,2026-04-08,Consumer
C00374,Customer 374,customer374@example.com,Delhi,Delhi,2026-05-17,Corporate
C00375,Customer 375,customer375@example.com,Delhi,Delhi,2024-02-13,Corporate
C00376,Customer 376,customer376@example.com,Panipat,Haryana,2024-06-21,Small Business
C00377,Customer 377,customer377@example.com,Chennai,Tamil Nadu,2026-04-21,Small Business
C00378,Customer 378,customer378@example.com,Chennai,Tamil Nadu,2025-05-23,Consumer
C00379,Customer 379,customer379@example.com,Chennai,Tamil Nadu,2025-11-30,Corporate
C00380,Customer 380,customer380@example.com,Mumbai,Maharashtra,2024-12-28,Consumer
C00381,Customer 381,customer381@example.com,Mumbai,Maharashtra,2024-10-08,Corporate
C00382,Customer 382,customer382@example.com,Kolkata,West Bengal,2024-06-01,
C00383,Customer 383,customer383@example.com,Ahmedabad,Gujarat,2025-09-26,Small Business
C00384,Customer 384,customer384@example.com,PUNE,Maharashtra,2025-10-24,Corporate
C00385,Customer 385,customer385@example.com,Kolkata,West Bengal,2025-02-25,Small Business
C00386,Customer 386,customer386@example.com,Kolkata,West Bengal,2024-03-03,Consumer
C00387,Customer 387,customer387@example.com,Bengaluru,Karnataka,2025-01-27,Consumer
C00388,Customer 388,customer388@example.com,Chennai,Tamil Nadu,2024-07-23,Small Business
C00389,Customer 389,customer389@example.com,Jaipur,Rajasthan,2024-09-12,Small Business
C00390,Customer 390,customer390@example.com,Jaipur,Rajasthan,2026-03-24,Consumer
C00391,Customer 391,customer391@example.com,Chennai,Tamil Nadu,2026-03-11,Small Business
C00392,Customer 392,customer392@example.com,Hyderabad,Telangana,2025-05-06,Small Business
C00393,Customer 393,customer393@example.com,Kolkata,West Bengal,2024-12-18,Small Business
C00394,Customer 394,customer394@example.com,Jaipur,Rajasthan,2024-11-25,Corporate
C00395,Customer 395,customer395@example.com,Bengaluru,Karnataka,2024-07-03,Consumer
C00396,Customer 396,customer396@example.com,Hyderabad,Telangana,2025-09-03,Consumer
C00397,Customer 397,,Panipat,Haryana,2026-04-10,Corporate
C00398,Customer 398,customer398@example.com,Panipat,Haryana,2026-04-08,Corporate
C00399,Customer 399,customer399@example.com,Jaipur,Rajasthan,2025-01-01,Small Business
C00400,Customer 400,customer400@example.com,Pune,Maharashtra,2024-06-12,Consumer
C00401,Customer 401,customer401@example.com,Pune,Maharashtra,2025-11-03,Consumer
C00402,Customer 402,customer402@example.com,Bengaluru,Karnataka,2025-06-30,Small Business
C00403,Customer 403,customer403@example.com,Panipat,Haryana,2026-02-21,Consumer
C00404,Customer 404,customer404@example.com,Ahmedabad,Gujarat,2026-05-16,Corporate
C00405,Customer 405,customer405@example.com,Hyderabad,Telangana,2026-05-09,Consumer
C00406,Customer 406,customer406@example.com,Mumbai,Maharashtra,2024-08-30,Small Business
C00407,Customer 407,customer407@example.com,Hyderabad,Telangana,2026-04-05,Small Business
C00408,Customer 408,customer408@example.com,Hyderabad,Telangana,2025-08-28,Consumer
C00409,Customer 409,customer409@example.com,Hyderabad,Telangana,2025-08-04,Small Business
C00410,Customer 410,customer410@example.com,Mumbai,Maharashtra,2025-07-30,Consumer
C00411,Customer 411,customer411@example.com,Kolkata,West Bengal,2025-07-09,Corporate
C00412,Customer 412,customer412@example.com,Mumbai,Maharashtra,2025-05-17,Consumer
C00413,Customer 413,customer413@example.com,Delhi,Delhi,2024-02-27,Consumer
C00414,Customer 414,customer414@example.com,Ahmedabad,Gujarat,2024-08-12,Consumer
C00415,Customer 415,customer415@example.com,Jaipur,Rajasthan,2025-05-04,Consumer
C00416,Customer 416,customer416@example.com,Hyderabad,Telangana,2025-09-20,Consumer
C00417,Customer 417,customer417@example.com,Mumbai,Maharashtra,2024-12-14,Small Business
C00418,Customer 418,customer418@example.com,Mumbai,Maharashtra,2026-04-01,Corporate
C00419,Customer 419,customer419@example.com,Panipat,Haryana,2024-01-23,Consumer
C00420,Customer 420,customer420@example.com,Ahmedabad,Gujarat,2025-12-22,Consumer
C00421,Customer 421,customer421@example.com,Delhi,Delhi,2026-05-16,Small Business
C00422,Customer 422,customer422@example.com,Hyderabad,Telangana,2024-03-15,Corporate
C00423,Customer 423,customer423@example.com,Chennai,Tamil Nadu,2025-08-23,Consumer
C00424,Customer 424,customer424@example.com,Hyderabad,Telangana,2024-11-05,
C00425,Customer 425,customer425@example.com,Mumbai,Maharashtra,2024-06-10,Small Business
C00426,Customer 426,customer426@example.com,Chennai,Tamil Nadu,2026-03-21,Small Business
C00427,Customer 427,customer427@example.com,Kolkata,West Bengal,2025-10-26,Corporate
C00428,Customer 428,customer428@example.com,Mumbai,Maharashtra,2025-12-25,Small Business
C00429,Customer 429,customer429@example.com,Ahmedabad,Gujarat,2026-03-16,Corporate
C00430,Customer 430,customer430@example.com,Pune,Maharashtra,2025-11-12,Small Business
C00431,Customer 431,customer431@example.com,Mumbai,Maharashtra,2025-01-22,Corporate
C00432,Customer 432,customer432@example.com,Bengaluru,Karnataka,2024-05-10,Consumer
C00433,Customer 433,customer433@example.com,Panipat,Haryana,2025-12-19,Small Business
C00434,Customer 434,customer434@example.com,Chennai,Tamil Nadu,2026-05-21,Small Business
C00435,Customer 435,customer435@example.com,Panipat,Haryana,2024-07-05,Small Business
C00436,Customer 436,customer436@example.com,Hyderabad,Telangana,2026-04-08,Small Business
C00437,Customer 437,customer437@example.com,Pune,Maharashtra,2025-10-16,Small Business
C00438,Customer 438,customer438@example.com,Delhi,Delhi,2025-05-23,Consumer
C00439,Customer 439,customer439@example.com,Hyderabad,Telangana,2026-02-02,Consumer
C00440,Customer 440,customer440@example.com,Pune,Maharashtra,2024-12-21,Corporate
C00441,Customer 441,customer441@example.com,Mumbai,Maharashtra,2025-10-13,Consumer
C00442,Customer 442,customer442@example.com,Hyderabad,Telangana,2025-04-02,Consumer
C00443,Customer 443,customer443@example.com,Bengaluru,Karnataka,2024-08-02,Consumer
C00444,Customer 444,customer444@example.com,Delhi,Delhi,2024-12-24,Corporate
C00445,Customer 445,customer445@example.com,Delhi,Delhi,2026-01-07,Consumer
C00446,Customer 446,customer446@example.com,Panipat,Haryana,2025-01-30,Corporate
C00447,Customer 447,customer447@example.com,Chennai,Tamil Nadu,2024-06-19,Corporate
C00448,Customer 448,customer448@example.com,Kolkata,West Bengal,2025-01-22,Corporate
C00449,Customer 449,customer449@example.com,Jaipur,Rajasthan,2025-01-19,Consumer
C00450,Customer 450,customer450@example.com,Kolkata,West Bengal,2026-03-18,Small Business
C00451,Customer 451,customer451@example.com,Pune,Maharashtra,2024-06-15,Corporate
C00452,Customer 452,customer452@example.com,Delhi,Delhi,2026-03-29,Consumer
C00453,Customer 453,customer453@example.com,Bengaluru,Karnataka,2024-01-21,Corporate
C00454,Customer 454,customer454@example.com,Bengaluru,Karnataka,2024-04-17,Consumer
C00455,Customer 455,customer455@example.com,Hyderabad,Telangana,2024-06-23,Corporate
C00456,Customer 456,customer456@example.com,Mumbai,Maharashtra,2026-01-19,Consumer
C00457,Customer 457,customer457@example.com,Jaipur,Rajasthan,2024-04-05,Corporate
C00458,Customer 458,customer458@example.com,Ahmedabad,Gujarat,2025-09-20,Corporate
C00459,Customer 459,customer459@example.com,Panipat,Haryana,2025-03-17,Small Business
C00460,Customer 460,customer460@example.com,Mumbai,Maharashtra,2025-09-13,Corporate
C00461,Customer 461,customer461@example.com,Mumbai,Maharashtra,2024-02-24,Consumer
C00462,Customer 462,,Hyderabad,Telangana,2024-07-29,Consumer
C00463,Customer 463,customer463@example.com,Chennai,Tamil Nadu,2025-12-14,Small Business
C00464,Customer 464,customer464@example.com,Jaipur,Rajasthan,2024-09-28,Small Business
C00465,Customer 465,customer465@example.com,Bengaluru,Karnataka,2024-10-31,Consumer
C00466,Customer 466,customer466@example.com,Delhi,Delhi,2024-02-20,Corporate
C00467,Customer 467,customer467@example.com,Ahmedabad,Gujarat,2025-07-16,Corporate
C00468,Customer 468,customer468@example.com,Mumbai,Maharashtra,2024-02-25,Corporate
C00469,Customer 469,customer469@example.com,Panipat,Haryana,2025-03-13,Consumer
C00470,Customer 470,customer470@example.com,Bengaluru,Karnataka,2026-04-23,Small Business
C00471,Customer 471,customer471@example.com,Ahmedabad,Gujarat,2025-05-06,Consumer
C00472,Customer 472,customer472@example.com,Delhi,Delhi,2024-01-27,Consumer
C00473,Customer 473,customer473@example.com,Mumbai,Maharashtra,2025-10-15,Corporate
C00474,Customer 474,customer474@example.com,Delhi,Delhi,2025-04-29,Consumer
C00475,Customer 475,customer475@example.com,Bengaluru,Karnataka,2026-03-14,Corporate
C00476,Customer 476,customer476@example.com,Kolkata,West Bengal,2025-05-15,Small Business
C00477,Customer 477,customer477@example.com,Bengaluru,Karnataka,2024-04-03,Small Business
C00478,Customer 478,customer478@example.com,Jaipur,Rajasthan,2025-01-31,Consumer
C00479,Customer 479,customer479@example.com,Hyderabad,Telangana,2025-01-25,Corporate
C00480,Customer 480,customer480@example.com,Mumbai,Maharashtra,2025-04-01,Consumer
C00481,Customer 481,customer481@example.com,Bengaluru,Karnataka,2025-03-26,Corporate
C00482,Customer 482,customer482@example.com,Bengaluru,Karnataka,2024-08-19,Corporate
C00483,Customer 483,customer483@example.com,Ahmedabad,Gujarat,2024-03-04,Consumer
C00484,Customer 484,,Delhi,Delhi,2024-03-28,
C00485,Customer 485,customer485@example.com,Hyderabad,Telangana,2026-04-07,Small Business
C00486,Customer 486,customer486@example.com,Chennai,Tamil Nadu,2026-02-13,Small Business
C00487,Customer 487,customer487@example.com,Pune,Maharashtra,2025-07-20,Consumer
C00488,Customer 488,customer488@example.com,Chennai,Tamil Nadu,2026-04-18,Small Business
C00489,Customer 489,customer489@example.com,Chennai,Tamil Nadu,2025-07-02,Small Business
C00490,Customer 490,customer490@example.com,Kolkata,West Bengal,2025-08-09,Consumer
C00491,Customer 491,customer491@example.com,Kolkata,West Bengal,2024-11-02,Consumer
C00492,Customer 492,customer492@example.com,Chennai,Tamil Nadu,2026-05-24,Small Business
C00493,Customer 493,customer493@example.com,Panipat,Haryana,2025-05-29,Small Business
C00494,Customer 494,customer494@example.com,Jaipur,Rajasthan,2026-03-30,Small Business
C00495,Customer 495,customer495@example.com,Ahmedabad,Gujarat,2024-05-30,Consumer
C00496,Customer 496,customer496@example.com,Kolkata,West Bengal,2024-06-26,Consumer
C00497,Customer 497,customer497@example.com,Pune,Maharashtra,2026-04-07,Consumer
C00498,Customer 498,customer498@example.com,Mumbai,Maharashtra,2024-02-13,Corporate
C00499,Customer 499,customer499@example.com,Delhi,Delhi,2025-11-30,Corporate
C00500,Customer 500,customer500@example.com,Pune,Maharashtra,2026-04-22,Small Business
C00501,Customer 501,customer501@example.com,Mumbai,Maharashtra,2026-05-04,Small Business
C00502,Customer 502,customer502@example.com,Bengaluru,Karnataka,2024-11-23,Small Business
C00503,Customer 503,customer503@example.com,Delhi,Delhi,2024-03-30,Corporate
C00504,Customer 504,customer504@example.com,Jaipur,Rajasthan,2025-02-10,Small Business
C00505,Customer 505,customer505@example.com,Hyderabad,Telangana,2026-05-27,Corporate
C00506,Customer 506,customer506@example.com,Jaipur,Rajasthan,2025-04-14,Consumer
C00507,Customer 507,customer507@example.com,Ahmedabad,Gujarat,2025-08-24,Small Business
C00508,Customer 508,customer508@example.com,Chennai,Tamil Nadu,2024-04-25,Corporate
C00509,Customer 509,customer509@example.com,Mumbai,Maharashtra,2024-05-31,Small Business
C00510,Customer 510,customer510@example.com,Ahmedabad,Gujarat,2025-08-19,Consumer
C00511,Customer 511,customer511@example.com,Delhi,Delhi,2025-07-30,Consumer
C00512,Customer 512,customer512@example.com,Bengaluru,Karnataka,2026-06-07,Small Business
C00513,Customer 513,customer513@example.com,Hyderabad,Telangana,2026-06-17,Corporate
C00514,Customer 514,customer514@example.com,Bengaluru,Karnataka,2025-01-27,Small Business
C00515,Customer 515,customer515@example.com,Kolkata,West Bengal,2025-08-08,Small Business
C00516,Customer 516,customer516@example.com,Kolkata,West Bengal,2024-02-08,Consumer
C00517,Customer 517,customer517@example.com,Bengaluru,Karnataka,2025-02-16,Consumer
C00518,Customer 518,customer518@example.com,Ahmedabad,Gujarat,2025-09-15,Small Business
C00519,Customer 519,customer519@example.com,Chennai,Tamil Nadu,2024-02-09,Corporate
C00520,Customer 520,invalid-email-519,Hyderabad,Telangana,2025-12-08,Consumer
C00521,Customer 521,customer521@example.com,Panipat,Haryana,2026-02-02,Corporate
C00522,Customer 522,customer522@example.com,Bengaluru,Karnataka,2025-01-16,Consumer
C00523,Customer 523,customer523@example.com,Hyderabad,Telangana,2026-04-17,Corporate
C00524,Customer 524,customer524@example.com,Bengaluru,Karnataka,2024-10-14,Corporate
C00525,Customer 525,customer525@example.com,Delhi,Delhi,2026-06-08,Consumer
C00526,Customer 526,customer526@example.com,Mumbai,Maharashtra,2024-11-03,Small Business
C00527,Customer 527,customer527@example.com,Kolkata,West Bengal,2026-03-03,Corporate
C00528,Customer 528,customer528@example.com,Bengaluru,Karnataka,2026-01-16,Corporate
C00529,Customer 529,customer529@example.com,Ahmedabad,Gujarat,2025-10-23,Consumer
C00530,Customer 530,customer530@example.com,Pune,Maharashtra,2025-03-28,Consumer
C00531,Customer 531,customer531@example.com,Chennai,Tamil Nadu,2026-01-28,Corporate
C00532,Customer 532,customer532@example.com,Jaipur,Rajasthan,2026-06-07,Corporate
C00533,Customer 533,customer533@example.com,Panipat,Haryana,2025-06-11,
C00534,Customer 534,,Delhi,Delhi,2024-11-14,Small Business
C00535,Customer 535,customer535@example.com,Jaipur,Rajasthan,2025-02-17,Consumer
C00536,Customer 536,customer536@example.com,Jaipur,Rajasthan,2026-06-19,Small Business
C00537,Customer 537,customer537@example.com,Panipat,Haryana,2024-06-26,Consumer
C00538,Customer 538,customer538@example.com,Pune,Maharashtra,2026-05-07,Consumer
C00539,Customer 539,customer539@example.com,Pune,Maharashtra,2024-02-03,Corporate
C00540,Customer 540,customer540@example.com,Panipat,Haryana,2025-01-04,Small Business
C00541,Customer 541,customer541@example.com,Pune,Maharashtra,2024-10-07,Corporate
C00542,Customer 542,customer542@example.com,Kolkata,West Bengal,2025-06-01,Corporate
